business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,types,user_ratings_total,permanently_closed,url,lat,lng
OPERATIONAL,"Bağdat Cd. No:213, Alemdar Apt, 34730 Kadıköy/İstanbul, Turkey","{'location': {'lat': 40.97322, 'lng': 29.057112}, 'viewport': {'northeast': {'lat': 40.97447322989272, 'lng': 29.05837637989272}, 'southwest': {'lat': 40.97177357010727, 'lng': 29.05567672010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bağdat Caddesi Diyetisyen Fizyoterapist Başak BİÇER,{'open_now': False},"[{'height': 661, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108960356635339413714"">A Google User</a>'], 'photo_reference': 'Aap_uEDcyRVV4dPCle67XAaqRFU0T3tVKLCiLTFeU7ZWlUOkJjtwAMK_jN1eKWkla6gRfSC-RQQEd4eYO0bnwqmJXbmRn_WSDinJiVQN-x7y7s8nP8vsvSJyodHPhxUq4-i9LwHqLzaGBY0-egdmBUTBi3o06gW7UIpNWKh_cxrJV_lKvO65', 'width': 1162}]",ChIJzxIDnjfHyhQRm5TQBLkgwJc,"{'compound_code': 'X3F4+7R Kadıköy, İstanbul', 'global_code': '8GGFX3F4+7R'}",5.0,ChIJzxIDnjfHyhQRm5TQBLkgwJc,"['health', 'point_of_interest', 'establishment']",8,,https://www.google.com/maps/place/?q=place_id:ChIJzxIDnjfHyhQRm5TQBLkgwJc,40.9783125,28.8754323
OPERATIONAL,"Caddebostan Mah. Bağdat Caddesi, Caddebostan Plajyolu Sk. No:6/11, Selen, Apt., 34728 Kadıköy/İstanbul, Turkey","{'location': {'lat': 40.968351, 'lng': 29.06374599999999}, 'viewport': {'northeast': {'lat': 40.96967927989272, 'lng': 29.06520717989272}, 'southwest': {'lat': 40.96697962010728, 'lng': 29.06250752010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Akıllı Diyet-Diyetisyen Aysun Sarın,{'open_now': False},"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105834720456653424256"">A Google User</a>'], 'photo_reference': 'Aap_uEDnMy4r2gRqvxxXUn672t9-gXFmvDdEE3LSAXyBy5quryf90Ou-UrVUfyrSYgiHdTKDvmlJdOafnYAty3c9WSQ9jq6QXgU_4dzppYeC35M2JJlz3cxTkf2eR2el0eBDGAYIDcrBxiloFLwhG047OTyRgsxKpZsP6dXf2Hece5Tyo_fx', 'width': 4032}]",ChIJT1fvK3THyhQR-befALqzkkI,"{'compound_code': 'X397+8F Kadıköy, İstanbul', 'global_code': '8GGFX397+8F'}",5.0,ChIJT1fvK3THyhQR-befALqzkkI,"['health', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJT1fvK3THyhQR-befALqzkkI,40.98475639999999,28.8726844
OPERATIONAL,"Kozyatağı mahallesi E5 Yanyol Caddesi Değirmen sokak AR Plaza No:13 C Blok Kat: 4, 34000 Kadıköy, Turkey","{'location': {'lat': 40.9736528, 'lng': 29.099197}, 'viewport': {'northeast': {'lat': 40.97500262989272, 'lng': 29.10054682989272}, 'southwest': {'lat': 40.97230297010728, 'lng': 29.09784717010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Toofit Beslenme ve Diyet Danışmanlığı,{'open_now': False},"[{'height': 1660, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101407797518769151310"">A Google User</a>'], 'photo_reference': 'Aap_uEC1hNsVP7sEaFzHHOcP1GiM7Jhil5HSeBYgRxHD16zmQzrTPZigckxhpjq5IBCOB1wS6d0wIxveXA9BVy_WafDUIPmwwTrSWwTZArkYiDqVIrm8tnfhO66TMF_H4r6GI8XAwGj0YzuJQSqep5clPVcL8f683mZm0c6fIKx1Sh9yH-r6', 'width': 1660}]",ChIJt8zHqRzHyhQRAuJ9IJ0kzas,"{'compound_code': 'X3FX+FM Kadıköy, İstanbul', 'global_code': '8GGFX3FX+FM'}",5.0,ChIJt8zHqRzHyhQRAuJ9IJ0kzas,"['health', 'point_of_interest', 'establishment']",12,,https://www.google.com/maps/place/?q=place_id:ChIJt8zHqRzHyhQRAuJ9IJ0kzas,40.9782133,28.8700799
OPERATIONAL,"Acıbadem, Acıbadem Mah. Çeçen Sok. akasya sitesi Kent Kule A1 Blok Kat:27 Daire:162, 34660 Üsküdar/İstanbul, Turkey","{'location': {'lat': 41.0012874, 'lng': 29.0548745}, 'viewport': {'northeast': {'lat': 41.00224007989272, 'lng': 29.05602777989272}, 'southwest': {'lat': 40.99954042010728, 'lng': 29.05332812010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Feyza Akbulut,{'open_now': False},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111108844053986037613"">A Google User</a>'], 'photo_reference': 'Aap_uEAp4wYFR7QQRmp_ebndkvMoBgj0XUC6-uCtYMFCkmI3y0-AgCkeTjTnlks8go6-fR1IArDrTN1S0C6FFgvui_vfO1PHLoIQUMoXO1OuL6-kdE_pPJWRhHmoE0EH_QodCMtVOHBjTdmQmdag1SXsFntiRNxGI808jBkbl469q23lORVV', 'width': 1440}]",ChIJhzJvIhLFyhQRnae4JIFCVEQ,"{'compound_code': '2323+GW Üsküdar, İstanbul', 'global_code': '8GHF2323+GW'}",5.0,ChIJhzJvIhLFyhQRnae4JIFCVEQ,"['health', 'point_of_interest', 'establishment']",19,,https://www.google.com/maps/place/?q=place_id:ChIJhzJvIhLFyhQRnae4JIFCVEQ,40.9785669,28.8700408
OPERATIONAL,"Sultançiftliği, 21. Sk. No:1 Kat:2 D:aire:3, 34110 Sultangazi/İstanbul, Turkey","{'location': {'lat': 41.0981021, 'lng': 28.8627972}, 'viewport': {'northeast': {'lat': 41.09947732989271, 'lng': 28.86413582989272}, 'southwest': {'lat': 41.09677767010727, 'lng': 28.86143617010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Ezgi Büşra Aslan (Sultangazi Diyetisyen),{'open_now': False},"[{'height': 651, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117544089510823009820"">A Google User</a>'], 'photo_reference': 'Aap_uEDIDzmz6WPnMcuzENcyZvi4xsSqhGIDPU4vdWlVv6iUSM7zfCxdYWTNytlCkMdFcQkdGhSIkm6A1ukDhGutCPH_UvNOfeeRdQEeIXAuRC78gU4_f18KQUEpG7NNXqY_E62rr77lfcw2qAzicelYaRn0tPPRSXLp0K_hD6cr81Dkr1lF', 'width': 828}]",ChIJ60s-9aOxyhQRLSvDtgyOMQs,"{'compound_code': '3VX7+64 Sultangazi, İstanbul', 'global_code': '8GHC3VX7+64'}",5.0,ChIJ60s-9aOxyhQRLSvDtgyOMQs,"['health', 'point_of_interest', 'establishment']",5,,https://www.google.com/maps/place/?q=place_id:ChIJ60s-9aOxyhQRLSvDtgyOMQs,40.9793907,28.8743448
OPERATIONAL,"Karadeniz, Mehmet Akif Cd. No:2, 34250 Gaziosmanpaşa/İstanbul, Turkey","{'location': {'lat': 41.07753779999999, 'lng': 28.8789056}, 'viewport': {'northeast': {'lat': 41.07887807989272, 'lng': 28.88026927989273}, 'southwest': {'lat': 41.07617842010728, 'lng': 28.87756962010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Letafet Atmaca,,,ChIJswj8Iz6wyhQRsQ7VgDZHiIE,"{'compound_code': '3VHH+2H Gaziosmanpaşa, İstanbul', 'global_code': '8GHC3VHH+2H'}",0.0,ChIJswj8Iz6wyhQRsQ7VgDZHiIE,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJswj8Iz6wyhQRsQ7VgDZHiIE,40.9782136,28.8708485
OPERATIONAL,"Merkez Mahallesi Kültür Caddesi Pasha City Residence Kat:1, D:aire:4, 34245 İstanbul, Turkey","{'location': {'lat': 41.0588722, 'lng': 28.906807}, 'viewport': {'northeast': {'lat': 41.06021367989272, 'lng': 28.90819692989272}, 'southwest': {'lat': 41.05751402010728, 'lng': 28.90549727010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dyt. Cansu Köstak,,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110224673393237771551"">A Google User</a>'], 'photo_reference': 'Aap_uEDbYCsvlp-jwY8XGmnM06WqKSZ9kuIOy0JUKoKAmFcg1sSZIelx_yimnH7Rj5jqsZpv7Lhk6P28QF3MA9wfHTJNYHimWnA-N44-oH7PaWN8iH5BJQeh9ieAhg1L_7fMTT9aAdBgk4E9KqqGHvJU0JrVv2T2uQ0DdO8HnB-C_rQya8nZ', 'width': 529}]",ChIJmZ8I6OSxyhQRuqK4_x-RGLY,"{'compound_code': '3W54+GP Gaziosmanpaşa, İstanbul', 'global_code': '8GHC3W54+GP'}",5.0,ChIJmZ8I6OSxyhQRuqK4_x-RGLY,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJmZ8I6OSxyhQRuqK4_x-RGLY,40.98052440000001,28.8782889
OPERATIONAL,"Merkez Mah. Cumhuriyet Meydanı N: 27 Hasankaya İş Merkezi D: 11 K: 4 Gop Merkez camisinin yanı, İng bank üstü, 34245 Gaziosmanpaşa/İstanbul, Turkey","{'location': {'lat': 41.0575729, 'lng': 28.91258669999999}, 'viewport': {'northeast': {'lat': 41.05892272989271, 'lng': 28.91393652989272}, 'southwest': {'lat': 41.05622307010727, 'lng': 28.91123687010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dr. Dyt. Ezgi Sakar,,"[{'height': 399, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107383847572675355134"">A Google User</a>'], 'photo_reference': 'Aap_uEBBiy37sXuZpbdulVi4AXGl-GV6pzGIHeMa6lPgSiENWP6-P3Z2oKN0r7EB71fiJpwFRsNkaGUoyyjNyyP98GOu-uWre72_EBROnaCpH2Kydt9_VmA7x6HrLwQMCmEbBY7UiRMRNYVRJXFV8Jc-PGrXyWncOxxfE7M31l_zBD87arIK', 'width': 381}]",ChIJHfMQx_exyhQRekgDg_o5BOw,"{'compound_code': '3W57+22 Gaziosmanpaşa, İstanbul', 'global_code': '8GHC3W57+22'}",5.0,ChIJHfMQx_exyhQRekgDg_o5BOw,"['health', 'point_of_interest', 'establishment']",4,,https://www.google.com/maps/place/?q=place_id:ChIJHfMQx_exyhQRekgDg_o5BOw,40.991376,28.869839
OPERATIONAL,"Kocatepe Mahallesi, Paşa Cd No:8 Daire:9, 34035 Bayrampaşa/İstanbul, Turkey","{'location': {'lat': 41.0477283, 'lng': 28.8955631}, 'viewport': {'northeast': {'lat': 41.04905817989272, 'lng': 28.89702542989272}, 'southwest': {'lat': 41.04635852010728, 'lng': 28.89432577010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Beslenme ve Diyet Uzmanı Gülşah Seviş,{'open_now': False},"[{'height': 566, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105986707374098371071"">A Google User</a>'], 'photo_reference': 'Aap_uEA1Nhl3db0lBiBY48QWEHGFgjugFgwhAsnFuAPNhKBm1S2YKDqHVe-_6JT-OBMxMfjkZutuq_QHjytFGnZLW7VxKwlGVQtTrzyEWjPyRX-SW7eHVUDPSb5UOagMkI0jtWPNMcY5p7Dum3EKKd-vsQck1IKB9VKrOL8vd3u4rwtti39b', 'width': 542}]",ChIJIYuDEyi7yhQRjScx7J0_4Zk,"{'compound_code': '2VXW+36 Bayrampaşa, İstanbul', 'global_code': '8GHC2VXW+36'}",5.0,ChIJIYuDEyi7yhQRjScx7J0_4Zk,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJIYuDEyi7yhQRjScx7J0_4Zk,40.98429300000001,28.872743
OPERATIONAL,"Başak Mahallesi, Yunus Emre Caddesi, 21C, L40 Daire:2, 34480 Başakşehir/İstanbul, Turkey","{'location': {'lat': 41.11348720000001, 'lng': 28.8099976}, 'viewport': {'northeast': {'lat': 41.11487582989272, 'lng': 28.81126877989272}, 'southwest': {'lat': 41.11217617010728, 'lng': 28.80856912010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Betül Demir, Diyetisyen",,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113435978470592761728"">A Google User</a>'], 'photo_reference': 'Aap_uEDWA826_EtnK1BlgpaW1KPTrjN8Arv0MwkiXnae2TfrRkPFluDVoRWucdpIpHvCVuEum2UBixl9CXF4z6tLOpPCS-KAJOpqJKGy61lNPjOW9ExYAkQxlTkJ0_iRS4vjS9O7dr9di8Vvw6LvhKhuxiscq6lgQJeFPZQJyEbqur8BtNTs', 'width': 530}]",ChIJu9OhARSvyhQRg8FDbSAcCQQ,"{'compound_code': '4R75+9X Başakşehir, İstanbul', 'global_code': '8GHC4R75+9X'}",0.0,ChIJu9OhARSvyhQRg8FDbSAcCQQ,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJu9OhARSvyhQRg8FDbSAcCQQ,40.9900739,28.8699153
OPERATIONAL,"Saray, Hisar Intercontinental Hospital, 34768 Ümraniye/İstanbul, Turkey","{'location': {'lat': 41.0265935, 'lng': 29.1154634}, 'viewport': {'northeast': {'lat': 41.02791767989272, 'lng': 29.11699607989273}, 'southwest': {'lat': 41.02521802010727, 'lng': 29.11429642010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Beyza Topcu - İstanbul Diyetisyen,,"[{'height': 359, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112219774012423158749"">A Google User</a>'], 'photo_reference': 'Aap_uEA4m3VUE6scOCHeH1E4T8womnHUq7xYK7Rg9YyfH0izwri_MCli3wKfr18ih5lTncZf_o0JBb-KaXXYK6r5cf95-QwHTSeVN_UfgIqYWOvDTx433FbkfD7OTMmQh3mJxpCFOSc2reuznMfd-mO-0WErG88cazf83bMDSAKrEBvPP-N1', 'width': 318}]",ChIJiXpvxnfJyhQRHmp5sjqu27w,"{'compound_code': '24G8+J5 Ümraniye, İstanbul', 'global_code': '8GHF24G8+J5'}",5.0,ChIJiXpvxnfJyhQRHmp5sjqu27w,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJiXpvxnfJyhQRHmp5sjqu27w,40.9934367,28.8696808
OPERATIONAL,"Atatürk Mahallesi Ertuğrul Gazi Sokak Metropol İstanbul Sitesi A2 Blok Kat 20 Daire 39, 34750 İstanbul, Turkey","{'location': {'lat': 40.9939651, 'lng': 29.1224365}, 'viewport': {'northeast': {'lat': 40.99510832989272, 'lng': 29.1252877}, 'southwest': {'lat': 40.99240867010728, 'lng': 29.1214861}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Dyt. Selin Güngördü, Diyetisyen",,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110449819686179449690"">A Google User</a>'], 'photo_reference': 'Aap_uEB4IH0XAZz40NXGsFiFIOmwBZd-UtqrM41QDvs6eQPXAnfhrI0tSx8UEHM64Utwlj5g-4MUYbcrAuOx6YzFwPJQX3KufNfwFHjcV1hRwAtwGu0_abnZArsSlfuyoFl6Ya2ix_az0ev-8Wk9ge-umgIlzEnNnYcIlXyChCgfQxNHXXP1', 'width': 528}]",ChIJu1e8MRXJyhQRuA-XK83io_o,"{'compound_code': 'X4VC+HX Ataşehir, İstanbul', 'global_code': '8GGFX4VC+HX'}",0.0,ChIJu1e8MRXJyhQRuA-XK83io_o,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJu1e8MRXJyhQRuA-XK83io_o,40.9936146,28.8728302
OPERATIONAL,"Atatürk Mah. Ataşehir Bulvarı Ertuğrulgazi Sok. Metropol İstanbul Sitesi No:2E Kat:7, D:90, 34758 İstanbul, Turkey","{'location': {'lat': 40.9942016, 'lng': 29.121807}, 'viewport': {'northeast': {'lat': 40.99550977989271, 'lng': 29.12317117989272}, 'southwest': {'lat': 40.99281012010727, 'lng': 29.12047152010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Uzman Diyetisyen Zülal Yalçın,{'open_now': False},"[{'height': 2941, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103763926987407163573"">A Google User</a>'], 'photo_reference': 'Aap_uEBrmzHpU80rJD82aUxpf1DMVajpode2SyB4irqnj0E9CTw76oJlMm6k9VmWZl8w5RcGwa8QL3HfhwXGstgtSFGz_X3KKD2vvMSDw65DchGc4E5AtDa6IV16_BRojDZSClPisRp41zWBAFkL_XL3HQc0tab31OHqgiRdy2EYcH4gfn1_', 'width': 2941}]",ChIJZ-mhq0HJyhQRBEED7Bznc1U,"{'compound_code': 'X4VC+MP Ataşehir, İstanbul', 'global_code': '8GGFX4VC+MP'}",5.0,ChIJZ-mhq0HJyhQRBEED7Bznc1U,"['health', 'point_of_interest', 'establishment']",3,,https://www.google.com/maps/place/?q=place_id:ChIJZ-mhq0HJyhQRBEED7Bznc1U,40.9941427,28.8705629
OPERATIONAL,"Yaman Evler, Alemdağ Cd No:155, 34768 Ümraniye/İstanbul, Turkey","{'location': {'lat': 41.0249223, 'lng': 29.1016528}, 'viewport': {'northeast': {'lat': 41.02619077989272, 'lng': 29.10300037989271}, 'southwest': {'lat': 41.02349112010727, 'lng': 29.10030072010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Yaşam Diyet & Beslenme Danışmanlığı,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103400655861451801253"">A Google User</a>'], 'photo_reference': 'Aap_uEBqJeP8xpTIiOWYTQKfSiRAw3jZcNOH8W_Q8M3sskFLzW5r6pH6IkgSr-bmJhvYn2Wl8jSMWX9tX9noOjHDequetLHD_ePPY6Yga0of2cC-nDr1kOkh3yfIjQd-QXYYr9oCPIKs4WG6jx90D3N2-0mdJG48GR9-bDKOZycVnGgdokJb', 'width': 3024}]",ChIJ-f6We_DIyhQRCoHLZdr2Z3g,"{'compound_code': '24F2+XM Ümraniye, İstanbul', 'global_code': '8GHF24F2+XM'}",5.0,ChIJ-f6We_DIyhQRCoHLZdr2Z3g,"['health', 'point_of_interest', 'establishment']",10,,https://www.google.com/maps/place/?q=place_id:ChIJ-f6We_DIyhQRCoHLZdr2Z3g,40.982479,28.87284
OPERATIONAL,"Ataşehir Atatürk, Turgut Özal Blv., 34758 Ataşehir/İstanbul, Turkey","{'location': {'lat': 40.9902081, 'lng': 29.1266193}, 'viewport': {'northeast': {'lat': 40.99158827989271, 'lng': 29.12785412989272}, 'southwest': {'lat': 40.98888862010727, 'lng': 29.12515447010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Diyetisyen Diğdem Akça Ataşehir Ofis,,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105756024289969125740"">A Google User</a>'], 'photo_reference': 'Aap_uEBgAQZId7bbg54kwmivSRG27Jqm97WaVSGs8_kUQedZo89TKl8jliewngryAnXgZcZSUnOF0PPqfXrM5Vq_4i3CZIFttW0Oaem6ZdYNcrAyRNI2W6yqjdrZMIOiFMNWuUv7tNyqTc_ASqN7_vOtjRYJe0BYq2MnBmnvf1gogywNTnDV', 'width': 3024}]",ChIJRVgOeZjHyhQRF5PR9Z_iLzE,"{'compound_code': 'X4RG+3J Ataşehir, İstanbul', 'global_code': '8GGFX4RG+3J'}",5.0,ChIJRVgOeZjHyhQRF5PR9Z_iLzE,"['health', 'point_of_interest', 'establishment']",1,,https://www.google.com/maps/place/?q=place_id:ChIJRVgOeZjHyhQRF5PR9Z_iLzE,40.98721889999999,28.8724847
OPERATIONAL,"Küçükbakkalköy, Vedat Günyol Cd. No : 4, 34750 Dudullu Osb/Ataşehir/İstanbul, Turkey","{'location': {'lat': 40.98903910000001, 'lng': 29.11141989999999}, 'viewport': {'northeast': {'lat': 40.99041577989272, 'lng': 29.11273897989272}, 'southwest': {'lat': 40.98771612010728, 'lng': 29.11003932010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Gizem Yayan,,,ChIJcdRQlSPGyhQRyEmDtXt6XUQ,"{'compound_code': 'X4Q6+JH Ataşehir, İstanbul', 'global_code': '8GGFX4Q6+JH'}",0.0,ChIJcdRQlSPGyhQRyEmDtXt6XUQ,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJcdRQlSPGyhQRyEmDtXt6XUQ,40.99305469999999,28.8702261
OPERATIONAL,"Göztepe, Fahrettin Kerim Gökay Cd. 272 Mormin Apt. A Blok Kat:4 Daire:13, 34738 İstanbul, Turkey","{'location': {'lat': 40.9800682, 'lng': 29.074583}, 'viewport': {'northeast': {'lat': 40.98147092989272, 'lng': 29.07579402989272}, 'southwest': {'lat': 40.97877127010728, 'lng': 29.07309437010728}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dyt. Selin Söz,,,ChIJCYD7vfTHyhQR4DCkj3qIh54,"{'compound_code': 'X3JF+2R Kadıköy, İstanbul', 'global_code': '8GGFX3JF+2R'}",0.0,ChIJCYD7vfTHyhQR4DCkj3qIh54,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJCYD7vfTHyhQR4DCkj3qIh54,40.9935251,28.871131
OPERATIONAL,"Akşemsettin, Şemsettin Sami Sk. No:6, 34080 Fatih/İstanbul, Turkey","{'location': {'lat': 41.0188211, 'lng': 28.9454823}, 'viewport': {'northeast': {'lat': 41.02017092989272, 'lng': 28.94683212989272}, 'southwest': {'lat': 41.01747127010728, 'lng': 28.94413247010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Esma Erdi Beslenme ve Danışmanlık Merkezi,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109553853562098318789"">A Google User</a>'], 'photo_reference': 'Aap_uEAokoS_lWmNIGgOM3nxvGz1WISZllxMMB4p8R-DFsd6zoJeQXSLkfWq0RURCk8afgBqfOwEmc4YJ6wbI8NrrRaDjh7j81kbQ_wieYqmoIhZRkYsIcK6fJkOUf6u2GTslktBiiJujgvhUtDs7Qv62qaldzlo8y18Cl_YPFyc349q8AZU', 'width': 3024}]",ChIJta7KuCO6yhQRfeZAn9dES5k,"{'compound_code': '2W9W+G5 Fatih, İstanbul', 'global_code': '8GHC2W9W+G5'}",5.0,ChIJta7KuCO6yhQRfeZAn9dES5k,"['doctor', 'health', 'point_of_interest', 'establishment']",2,,https://www.google.com/maps/place/?q=place_id:ChIJta7KuCO6yhQRfeZAn9dES5k,40.99588,28.8722
OPERATIONAL,"Merkez mah.Seçkin sok.DAP Vadisi Z Ofis 4.Kat No:309, 34406 İstanbul, Turkey","{'location': {'lat': 41.0770798, 'lng': 28.97142029999999}, 'viewport': {'northeast': {'lat': 41.07823432989272, 'lng': 28.97289902989272}, 'southwest': {'lat': 41.07553467010727, 'lng': 28.97019937010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Uzm. Dyt. Ayşegül Yavuz, Diyetisyen",,"[{'height': 530, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100519134364158849299"">A Google User</a>'], 'photo_reference': 'Aap_uEC11dvzc377N57mBEkLMSW-kAu_Tfd3diG5jBEdWFOSpPV6MmYvchKaFLX9CgY9GqduGC6INNiW9XWqHAUSJI4o3cCLX1yMFFrbLJzRBrLHgdfPzePMyN7ou9-3kVnlWT0YiigP7qCyZrxNwolJqwJNg1L9vF8XDMSUmDiEDeijO7vM', 'width': 530}]",ChIJ-TbDHOy3yhQR6PfyeaUkfKk,"{'compound_code': '3XGC+RH Kağıthane, İstanbul', 'global_code': '8GHC3XGC+RH'}",0.0,ChIJ-TbDHOy3yhQR6PfyeaUkfKk,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJ-TbDHOy3yhQR6PfyeaUkfKk,40.9990451,28.8718341
OPERATIONAL,"Merkez Mah. Abide-i Hürriyet cad. Hürriyet Pasajı 1.kat no:48, 34381 Şişli/İstanbul, Turkey","{'location': {'lat': 41.0618656, 'lng': 28.9877984}, 'viewport': {'northeast': {'lat': 41.06321542989272, 'lng': 28.98914822989272}, 'southwest': {'lat': 41.06051577010728, 'lng': 28.98644857010727}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,FORMİSTA Beslenme & Diyet Danışmanlığı,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115925693157928705244"">A Google User</a>'], 'photo_reference': 'Aap_uEBRwNmJ3spCwEtF8Diat3eVgCPAgbscB5HDS83payU2S1hsMn_9SETnnZZkNslfZ2-APu1RQYe7nmC7SECG3RdkBFbrbl1J84bd_30j4oYJCOjCd7bCEnXCp97M9ngfauxpgIImqA0aDfAXw28L28LjJSOtBivm8rC93f14f7lJTqmG', 'width': 4032}]",ChIJW9cZT1i3yhQRIVv5PnylKfU,"{'compound_code': '3X6Q+P4 Şişli, İstanbul', 'global_code': '8GHC3X6Q+P4'}",0.0,ChIJW9cZT1i3yhQRIVv5PnylKfU,"['health', 'point_of_interest', 'establishment']",0,,https://www.google.com/maps/place/?q=place_id:ChIJW9cZT1i3yhQRIVv5PnylKfU,40.9950218,28.8689194
